twitter_user_id,mastodon_user_id,mastodon_server_hostname
36841359,1.09362827955117E+017,mastodon.au
2825062379,1.09288064991856E+017,mastodon.uno
22479658,1.0925786411085E+017,mastodon.ie
232550476,1.08200273262812E+017,mastodon.green
37174559,1.09530975926101E+017,mstdn.social
2373811,1.10120202538356E+017,mstdn.ca
7802982,1.0933678299234E+017,hachyderm.io
107807362,1.09366220773895E+017,mstdn.ca
14067531,1.09247150937838E+017,fosstodon.org
7.84443118712127E+017,1.0819909083546E+017,ioc.exchange
144166121,1.09469961755505E+017,mastodon.world
7.53647652512866E+017,1.09373954702871E+017,weird.autos
288965107,1.09273317851457E+017,pouet.chapril.org
11060992,122312,mastodon.online
737,1.09843407464248E+017,hachyderm.io
40961352,28923,mastodon.social
388416466,1.09576690016E+017,fosstodon.org
3138862092,1.09376343766484E+017,newsie.social
88497758,1.09332342384825E+017,toad.social
8.46724493540295E+017,1.09422479082813E+017,det.social
100348906,1.09302358726694E+017,aus.social
352321503,1.09152276657655E+017,fosstodon.org
177919405,1.09304685563512E+017,climatejustice.social
18216962,1.09374319719223E+017,pdx.social
1702611,1.09503541679944E+017,mastodon.online
22594633,1.09317078285102E+017,mastodon.nz
15428642,1.09309566062825E+017,metalhead.club
14538638,1.09316083950345E+017,c.im
20803047,1.09525848736922E+017,mstdn.ca
74625495,1.09275639684893E+017,mstdn.social
87135467,1.09395288827866E+017,masto.ai
2815528570,1.09270163621856E+017,fediscience.org
25553879,1.09361795341074E+017,mastodon.social
1.10568641990366E+018,1.09322556312711E+017,mstdn.science
282150151,1.09520865798774E+017,sfba.social
45388771,1.09325829751082E+017,dresden.network
149873270,1.09295700406261E+017,infosec.exchange
94134140,1.09367493112833E+017,ohai.social
48988084,1.09362145531905E+017,ecoevo.social
1.16347103891681E+018,1.09366680119821E+017,botsin.space
125004520,19231,mamot.fr
5988202,1.09262321056452E+017,climatejustice.social
570025063,1.09718401799586E+017,mstdn.social
215674710,1.09369938463444E+017,muenchen.social
17175519,86679,mastodon.online
629647343,1.09341667614622E+017,sciences.social
8.95004695525241E+017,42354,fosstodon.org
9.21274424430559E+017,1.09384665681147E+017,infosec.exchange
14849130,1.09365792710391E+017,mastodon.la
23227109,1.09254728887917E+017,mastodon.social
9.67115349576618E+017,1.09320661844502E+017,hci.social
15156702,1359,en.osm.town
19718680,1.09355105239837E+017,sigmoid.social
31841810,1.09526117916868E+017,tech.lgbt
86590177,1.09246058103755E+017,augsburg.social
17447800,1.09299438595694E+017,mas.to
28303561,6082,mstdn.io
1174852758,1.09326750499215E+017,mastodon.la
4864100505,1.09292818352257E+017,mastodon.sdf.org
20213004,1.09291627322724E+017,indieweb.social
1.23958950549097E+018,1.09298946399231E+017,assemblag.es
176746553,1.09364741486863E+017,mastodon.nl
3266794356,1.09611666710292E+017,mstdn.social
144780821,1.09545858847735E+017,federated.press
2269616103,1.09293363590807E+017,mastodon.scot
19901349,1.08322930650876E+017,phpc.social
2596578522,1.09251125365966E+017,mastodon.social
46642412,1.09537868469774E+017,hachyderm.io
2485018388,1.09295742817017E+017,c.im
47250870,1.09322488810346E+017,sigmoid.social
1.08010193003736E+018,1.09297192740217E+017,meow.social
17854151,1.09303406272713E+017,contenttechtodon.org
17290198,1.0931990554774E+017,mastodon.art
2874433071,1.09326931779515E+017,ludosphere.fr
13762572,1.09557372842203E+017,mastodon.top
37915496,1.09310056024884E+017,c.im
323107101,62827,chaos.social
85635564,1.09247740600192E+017,hessen.social
4718071419,1.09536367673502E+017,folksocial.org
2821271182,1.08195238166084E+017,thevipvipers.space
16953011,1.09274411258637E+017,wien.rocks
7.48206038688666E+017,1.064956328824E+017,mastodon.gamedev.place
495070255,190207,chaos.social
281612040,852356,mastodon.social
46441293,1.09416185786882E+017,hachyderm.io
2646237098,1.09306005667715E+017,sigmoid.social
1124648551,1.09338454017795E+017,climatejustice.rocks
1122875432,1.09263915299606E+017,mstdn.social
269815311,1.09274615754846E+017,tech.lgbt
12923392,1.09289007905681E+017,fediscience.org
15324647,1.08194555216642E+017,mastodon.nl
443843238,1.09291625779692E+017,toot.community
124821528,1.09286130935457E+017,social.makerforums.info
35178003,1.09302374218561E+017,aus.social
907518061,1.09397700861242E+017,dju.social
9304502,1.09357699019416E+017,uri.life
17438716,1.09530682280141E+017,tech.lgbt
14249219,1.09332039115599E+017,sfba.social
1074065287,1.09298648595356E+017,mastodon.ie
14622451,1.09602468430863E+017,fosstodon.org
8383552,1.09337130985161E+017,hachyderm.io
7594762,81596,chaos.social
457384105,1.08197118134569E+017,nrw.social
20860427,1.09301973814145E+017,c.im
186106102,1.09330597981515E+017,infosec.exchange
451547025,19508,climatejustice.social
14470550,1.09299936535333E+017,hachyderm.io
289099885,1.09263097285794E+017,fosstodon.org
17062759,1.0949490903412E+017,agilealliance.social
756631,1.08522529380139E+017,labyrinth.social
20463666,1.09295557936562E+017,zirk.us
52440425,1.09697308486266E+017,mas.to
107830264,1.09367293070039E+017,techhub.social
720626616,1.09308911720933E+017,hexagon.space
16058408,1.09337471496921E+017,blahaj.finch.ink
134153501,1.09290614108022E+017,hci.social
25458567,1.1002243096785E+017,mastodon.social
7.74701175371362E+017,1.09369030473948E+017,oc.todon.fr
42536691,1.09485635841835E+017,vmst.io
24727496,1.09293097458764E+017,tilde.zone
1490886786,1.09284038202629E+017,mastodon.online
10280532,1.09354053749298E+017,bullcity.space
915571123,1.0927322689534E+017,troet.cafe
14960182,1.09332347745145E+017,techhub.social
1280140812,1.09364816398267E+017,troet.cafe
15233577,1.09343053207497E+017,infosec.exchange
53453,1.10916309218314E+017,swiss.social
17361242,1.09516393316807E+017,kolektiva.social
1474335595,1.08197760654382E+017,mstdn.social
18366100,1.09308526674973E+017,toot.wales
17047955,1.09374084557409E+017,archived.software
14992032,1.09501055285751E+017,mastodon.social
359838444,1.09253318401357E+017,mastodon.social
15203340,1.0935012151243E+017,mastodon.au
14329145,1.09343665296696E+017,hachyderm.io
15906000,1.09290875205876E+017,vmst.io
1.47732199822101E+018,137729,gensokyo.social
8113702,1.1004738237549E+017,me.dm
8.32715219373851E+017,1.09303881939671E+017,c.im
249595353,1.09364440391482E+017,imaginair.es
13712,1.09524432016842E+017,tutoteket.no
608993,415019,mastodon.social
87153411,1.09308829515656E+017,mas.to
18466319,1.09425183098764E+017,sfba.social
1266483288,1.0928914494336E+017,mathstodon.xyz
93152968,1.09364258873746E+017,fosstodon.org
15444474,1.09300494435586E+017,noc.social
1043064931,1.09872051521149E+017,mastodon.social
633793,95274,xoxo.zone
1.24532804869157E+018,1.09261895321001E+017,mstdn.social
15089227,1.09309205478604E+017,c.im
3927175895,1.09290737233905E+017,sigmoid.social
6359602,1.09273954749727E+017,mstdn.social
381164565,1.09377826610184E+017,toot.berlin
207385522,1.09153318806289E+017,wikis.world
17686156,1.09362084002024E+017,yiff.life
2920695376,1.09428853415697E+017,hcommons.social
1.15407950738233E+018,1.09555089641565E+017,thefolklore.cafe
302968255,82666,toot.cat
887906528,1.09281308177777E+017,mastodon.social
285735198,1.081969874618E+017,mastodon.online
20613727,1.09275232097759E+017,social.veltens.org
65193,1.09383046561899E+017,hachyderm.io
87929942,1.08200633205056E+017,infosec.exchange
24443979,312200,mastodon.social
433364362,1.09264015307055E+017,mastodon.online
14065493,1.09290126671242E+017,toot.community
17170196,1.09383428095206E+017,hachyderm.io
1.34448749691951E+018,1.09315359466197E+017,c.im
8.16401586087928E+017,1.09324363056959E+017,climatejustice.social
54631703,1.09587163411845E+017,mstdn.social
28287207,1.09362304482389E+017,octodon.social
27866774,1.09297611550864E+017,fosstodon.org
2466476748,1.093982914957E+017,berlin.social
3869768539,1.09362875643828E+017,ohai.social
16812646,1.09745672376789E+017,irrelephant.co
9.38852394372424E+017,1.08233118483575E+017,bildung.social
16287595,1.09293889295536E+017,glammr.us
15779481,1.09320199429384E+017,c.im
18703111,1.09218928907034E+017,mastodon.social
1.10245586145946E+018,1.09364942714805E+017,toot.cat
220958965,1.09383684840496E+017,fedihum.org
1.34720575946196E+018,1.09295148845056E+017,mastodon.online
26741989,1.09355127328735E+017,mstdn.social
94043867,1.09287352485607E+017,androiddev.social
712685130,1.09440557093343E+017,hackaday.social
26022894,1.08085559927617E+017,dice.camp
63765675,1.08290458481498E+017,paquita.masto.host
9.73420562964996E+017,1.09307211629988E+017,eupolicy.social
18740005,1.09378466288271E+017,dice.camp
23822750,1.09350337531992E+017,defcon.social
316579881,58569,mastodon.design
1563348061,1.09247530751415E+017,mastodont.cat
12992372,1.09360633677493E+017,curling.social
2452990105,1502,mastodon.gougere.fr
15758490,253014,mastodon.social
1640460494,1.09364712252404E+017,nrw.social
3189662898,1.09349269952667E+017,mstdn.social
59413748,2559,someone.elses.computer
46467266,1.09290450314968E+017,social.linux.pizza
1693391672,1.09381037034725E+017,hci.social
275063633,291183,fosstodon.org
58291700,1.08198859747971E+017,mstdn.social
12594692,1.09478684929869E+017,federate.social
1.03736969952329E+018,1.09293801017059E+017,c.im
6548702,33177,mamot.fr
94381018,40435,mastodon.social
16008732,87154,chaos.social
74258855,1.0926552962753E+017,hachyderm.io
8.49316200656101E+017,1.10382069813521E+017,infosec.exchange
18731312,1.09295149697953E+017,mstdn.social
1.26761875598891E+018,1.09365771352522E+017,mstdn.ca
101216646,1.09636764708458E+017,fosstodon.org
15828516,1.09693827495183E+017,hachyderm.io
37453696,1.09332306713608E+017,wandering.shop
389005082,1.09832607258787E+017,zirk.us
1908131,1.09541613283002E+017,wandering.shop
1588251702,1.09534610585429E+017,mas.to
1525031,1.08296235443016E+017,mstdn.social
15005347,1.09247402857126E+017,social.afront.org
603582226,1.09302404884308E+017,troet.cafe
9.94436705515E+017,1.09364027408812E+017,mastodon.au
7.33297542968922E+017,1.0927605993386E+017,mastodon.sdf.org
1.144224996837E+018,1.09429357584334E+017,social.coop
2991697611,1.10263283480041E+017,mas.to
75872226,1.09350498888439E+017,hci.social
23532337,1.09291822113025E+017,mstdn.social
41902382,1.0819387186527E+017,mstdn.social
2446867350,1.06685475166791E+017,toot.portes-imaginaire.org
7.53694937225503E+017,1.09247085074401E+017,det.social
303038856,1.08233851023703E+017,mastodon.social
121460155,1.09354573298237E+017,mastodon.social
1.08925369609193E+018,1.09274427453139E+017,androiddev.social
21319557,1.09363633883665E+017,nerdculture.de
34920043,1.09296529531137E+017,mastodon.gamedev.place
15168678,1.08220431170293E+017,scholar.social
341610307,1.0958119097412E+017,freiburg.social
2822602299,1.09296353987968E+017,mstdn.social
89803844,1.09361919543134E+017,mastodon.content.town
3898168373,1.09262821502225E+017,climatejustice.social
8030192,1.09362113492933E+017,mastodon.social
6009792,26669,hostux.social
1.20116037751559E+018,1.09371477748831E+017,sciences.social
13930092,1.09295287320095E+017,mastodon.nz
6246462,41462,toot.wales
14181466,1.09391735891561E+017,hachyderm.io
1.25623766867069E+018,1.09322970279374E+017,infosec.exchange
59472471,465650,mastodon.social
42375791,1.09286211994188E+017,indieweb.social
269970427,1.09285945705861E+017,hsnl.social
1383426301,1.09305857390505E+017,ruby.social
2975475327,1.09430583233036E+017,historians.social
2734377775,75792,mathstodon.xyz
1743050785,1.0925089831549E+017,fosstodon.org
1.35593433809807E+018,1.09413284706772E+017,mas.to
5922192,30901,chaos.social
1443057037,87202,chaos.social
18340284,1.09315963596645E+017,mastodon.sdf.org
9646982,1.09271107175458E+017,aus.social
34284490,1.0937629528348E+017,mastodon.energy
13663802,1.09308596930372E+017,mastodon.design
17040627,1.09310078992131E+017,mas.to
218483596,1.09301957784567E+017,famichiki.jp
31912296,1.09383514287078E+017,hessen.social
2714034060,1.09294108400784E+017,mastodon.gamedev.place
8.47133882965283E+017,1.09527711403042E+017,social.mpdl.mpg.de
3392925400,1.1064567122287E+017,frikiverse.zone
761975,6401,xoxo.zone
16199464,1.08193606528624E+017,mastodon.online
15264494,1.09308031188253E+017,sigmoid.social
865768422,1.09390777829939E+017,techhub.social
1.03221086390895E+018,1.09507783898717E+017,mastodon.social
9.10331145912488E+017,1.09285863468362E+017,fediscience.org
18503217,1.09415941159547E+017,babka.social
175163789,1.09308770988025E+017,c.im
566067400,1.09422047752402E+017,hachyderm.io
459004804,1.09322458722197E+017,mas.to
1064396766,1.09308682298346E+017,eldritch.cafe
213509922,1.09323119002769E+017,thepit.social
23784548,1.09470722769966E+017,corteximplant.com
26204876,55946,bildung.social
61192969,1.09477069610621E+017,aus.social
92706592,1.09284217506193E+017,infosec.exchange
1219991,1.09337997821143E+017,mastodonapp.uk
23304864,1.09296499794832E+017,mastodon.green
49840921,1.09293432206746E+017,sfba.social
14887051,1.08278034415207E+017,mastodon.gamedev.place
40546706,1.09365529318334E+017,mastodon.world
14983009,1.09302989427757E+017,infosec.exchange
1203161,1.09264015925354E+017,mstdn.social
400886482,1.0934359679379E+017,fedihum.org
855981542,1.09318780470585E+017,legal.social
8.24020753351852E+017,1.09798409456327E+017,infosec.exchange
21425094,1.09309838962431E+017,infosec.exchange
180416367,1.1028859805569E+017,foojay.social
111740857,1.0930016825159E+017,hachyderm.io
41113942,1.09263642485223E+017,mastodon.green
2424038570,1.10796179988688E+017,planet.moe
132462715,1.09541543091026E+017,hcommons.social
2916925965,1.09316198578189E+017,mapstodon.space
195426233,1.09309999757529E+017,mastodon.ie
1.25257287717144E+018,1.09275050960772E+017,meow.social
8456162,239473,mastodon.social
14369561,1.0825701512738E+017,meteo.social
6941522,1.09275292316121E+017,mastodon.online
6589592,1.09301174964271E+017,glammr.us
1.33467415326642E+018,1.09400325699474E+017,fosstodon.org
201161804,1.09299441824338E+017,hachyderm.io
18487730,1.09291978758013E+017,infosec.exchange
18285088,1.09289838367711E+017,hachyderm.io
1.25036238376531E+018,1.09287140977148E+017,det.social
14541542,1.09362861670062E+017,phpc.social
26372089,8449,todon.nl
14701839,1.09306410344997E+017,hachyderm.io
1.25004751402117E+018,1.09462966466412E+017,sciences.social
1588291,1.0997354833793E+017,tech.lgbt
2339814156,1.09972774433587E+017,wandering.shop
3951538759,1.09521124319045E+017,universeodon.com
115318618,1.09314150515596E+017,infosec.exchange
6073442,1.09338281828598E+017,mastodon.mit.edu
8731302,1.09323257335808E+017,mas.to
559721417,1.09296510784707E+017,mastodon.uno
1.33204422516938E+018,1.09373953503793E+017,urbanists.social
12945042,1.09263978955036E+017,c.im
15243597,1.09362011309272E+017,types.pl
16327532,1.10312214247308E+017,aoir.social
12158032,1.0974108806233E+017,social.sdf.org
23116122,1.08209677540393E+017,twipped.social
1115365544,1.09376845542372E+017,ecoevo.social
9.33462532710457E+017,1.0929617589628E+017,mstdn.social
573784918,202039,chaos.social
21136111,1.09614549368694E+017,mstdn.ca
25422951,1.0912465131456E+017,fosstodon.org
14106122,1.09537778090699E+017,mstdn.social
1303882027,1.09308459955563E+017,muenchen.social
155,1.09272001161496E+017,ioc.exchange
9.73617521877226E+017,1.09296470059835E+017,bahn.social
24289307,365854,jorts.horse
14966471,1.09304450404133E+017,toot.community
3099501,1.09368643671919E+017,arvr.social
713810551,1.09381614721819E+017,sciences.social
154479578,1.09302949397075E+017,fosstodon.org
16677622,1.0929218865958E+017,scicomm.xyz
12176642,1.09265335524612E+017,mastodon.online
197877074,1.09309889428952E+017,hcommons.social
1175981,1.08157327733721E+017,mastodon.social
107749759,1.09473473121989E+017,mastodon.design
1478982091,1.09287281876398E+017,mstdn.social
19719369,37365,dragon.style
425834136,1.09352385586529E+017,fedihum.org
8.11211061479228E+017,1.09268220121776E+017,mastodon.top
9107942,6990,mastodon.social
20430048,1.09409879681123E+017,floss.social
403731393,1.09362524425198E+017,union.place
1873334952,1.09599738612256E+017,infosec.exchange
1343505890,1.09328834428413E+017,indieweb.social
169561201,1.0936367296301E+017,piaille.fr
14477306,767573,mastodon.social
9.76737763591631E+017,1.09392100975444E+017,turingfesten.dk
206622132,1,mastodon.zeteo.me
14721310,64958,aus.social
7.27043863664312E+017,1.09256746250551E+017,climatejustice.social
7.71072759384257E+017,1.09283176408564E+017,hachyderm.io
14092149,7200,mastodon.social
17081391,1.09277013874411E+017,macaw.social
142680402,149355,aus.social
367043342,1.09273675677333E+017,genomic.social
23623046,1.09275698560073E+017,assemblag.es
32386508,1.09375758405088E+017,geraffel.social
2184621,1.09295695890788E+017,mastodon.scot
9.99730465404801E+017,1.09324123394941E+017,tech.lgbt
552029714,1.09364472728325E+017,c.im
14066700,1.09383495717918E+017,sfba.social
178405716,1.08210205486756E+017,gruene.social
1.27904227493299E+018,1.09404569802073E+017,mathstodon.xyz
594653716,1.09450809129652E+017,infosec.exchange
221812080,1.09587902565168E+017,geekdom.social
1.35853611346868E+018,1.0936570108132E+017,mastodon.world
200846769,1.09320965022173E+017,swiss.social
243835518,1.09321355998804E+017,mastodon.nu
18184416,4,saturation.social
117104237,1.09327218988883E+017,sciences.social
26728281,1.09282188972919E+017,mastodon.green
7.03122697232863E+017,1.09270161290145E+017,social.tchncs.de
529465352,1.09817284775569E+017,hachyderm.io
1855537868,1.09325650225809E+017,fediscience.org
1.04051877245136E+018,1.09534418847933E+017,social.tchncs.de
557491580,1.09318968700916E+017,fediscience.org
461849299,1.09292852793431E+017,hci.social
54404351,1.0927602859817E+017,meow.social
53005364,1.09264015307055E+017,mastodon.online
450117679,7328,mstdn.fr
41855983,1.09292776804026E+017,c.im
813276,1549,aus.social
1.50957801091099E+018,1.1067021542036E+017,mastodon.online
150563345,1.09250980510039E+017,infosec.exchange
1830491,1.09288906655744E+017,hachyderm.io
293454662,104674,scholar.social
262566875,1.09624486142799E+017,mas.to
84327793,1.09370544760655E+017,dragonchat.org
14156445,73438,phpc.social
1.1804850845515E+018,1.09371871192607E+017,masto.ai
19025563,1.0980768077113E+017,sciences.social
13140472,227086,mastodon.social
8.22260679444832E+017,1.09292533379486E+017,infosec.exchange
26787101,1.09252108698468E+017,fosstodon.org
261515028,1.09529880802776E+017,mstdn.social
41581553,422624,mastodon.social
173415920,1.09324471447353E+017,critcare.social
118928463,1.09723955098654E+017,iosdev.space
36179699,1.09248330097762E+017,mastodon.social
266029582,1.10067258006739E+017,piaille.fr
156353810,1.09383642782458E+017,mastodon.scot
292941722,1.09304502759239E+017,typo.social
4093696033,1.09371059585271E+017,sciences.social
18988544,1.0925357308196E+017,mastodon.green
2523321,1.0937968185725E+017,hachyderm.io
4125093183,77257,framapiaf.org
1.25882880571364E+018,1.08194253079347E+017,openbiblio.social
2834581097,1.09286543791805E+017,fosstodon.org
17119910,1.09390359782212E+017,mastodon.me.uk
9.11951125120799E+017,1.09329523554014E+017,mstdn.social
82713840,1.09253767677395E+017,vis.social
18324802,1.0929671711927E+017,c.im
19027075,1.09291453418063E+017,mastodon.scot
10750,265479,mastodon.social
19935575,1.09247432104711E+017,mastodon.social
14584738,1.09350095984777E+017,toad.social
1459717668,1.09478376883971E+017,bookstodon.com
379956227,1.09300323375007E+017,infosec.exchange
1612421635,1.09366012021661E+017,glammr.us
2357494539,1.08472103943588E+017,mastodon.social
1560929287,1.09273445333415E+017,fosstodon.org
34860898,1.0930645351192E+017,fosstodon.org
1269339559,1.09305771261787E+017,infosec.exchange
235322323,1.09864087570075E+017,retro.pizza
423164928,1.09332354973887E+017,zirk.us
2637036385,1.09547011704969E+017,sigmoid.social
16863745,1.09254148147543E+017,mastodon.nz
221600324,1.09333625912667E+017,infosec.exchange
3985731,1.0927145016334E+017,fosstodon.org
1.27225144743482E+018,1.09416792111295E+017,dair-community.social
16023128,1.09288520540397E+017,sfba.social
29285844,1.09419081915579E+017,glammr.us
906612331,1.09319699246801E+017,hcommons.social
614549020,1.0820526188428E+017,mastodon.online
88295144,1.10672592829351E+017,tech.lgbt
8.72436119081816E+017,1.09365004876033E+017,fedihum.org
95030839,1.09316964359234E+017,infosec.exchange
8592632,1.09122910905903E+017,toot.cat
142824012,1.09404155509259E+017,sciences.social
20142273,1.0930511006467E+017,genomic.social
127727270,1.0928187028811E+017,sciencemastodon.com
46920069,1.0933804310177E+017,fosstodon.org
36913636,1.09375392125654E+017,mstdn.ca
68371654,1.09310875976295E+017,typo.social
925422438,84707,chaos.social
14893531,1.09292355278862E+017,mastodon.green
1.16596701777149E+018,1.09353807393499E+017,sciences.social
48364066,583952,mastodon.social
9377032,1.10197732302323E+017,cosocial.ca
176368204,1.0934457513238E+017,ruby.social
543485636,1.10657486994976E+017,piaille.fr
1.2613621163778E+018,1.09344265208217E+017,hachyderm.io
551755398,1.09524204594865E+017,infosec.exchange
2494194029,1.09296400933861E+017,c.im
14084530,1.09292900820871E+017,fosstodon.org
1.32243805153307E+018,1.09314271549529E+017,todon.eu
606803,1.09311908959936E+017,fedi.talktodan.com
4932211,1.09270508214981E+017,mastodon.sdf.org
1.15373737324883E+018,1.09282987660284E+017,col.social
88178353,1.09298026113025E+017,vis.social
16960099,1.10176930966226E+017,kitsunet.org
8.98776581086335E+017,1.0928964107598E+017,eldritch.cafe
3309035346,1.09304439233752E+017,genomic.social
1267330814,88715,scholar.social
25993055,1.09404822245686E+017,hachyderm.io
61792530,1.08214002459058E+017,fosstodon.org
15508815,1.09258453389637E+017,mastodon.social
613043,128924,mastodon.social
1.22815905640722E+018,1.09382988788165E+017,nfld.me
7.55604132505932E+017,1.09301199846613E+017,mas.to
112028950,1.10786202915686E+017,norden.social
1076285738,1.09268322232754E+017,mastodon.ie
904724408,1.09291908129198E+017,mstdn.social
17711847,1.092898842442E+017,1210.nl
428682558,1.09365346171192E+017,techhub.social
124259813,1.09290305706576E+017,mastodon.me.uk
587880686,1.08194603588706E+017,mastodon.online
45312684,1.09364283146519E+017,shelter.moe
15167093,1.09365565839395E+017,berlin.social
22301154,61204,mastodon.xyz
43207225,1.09318771293057E+017,troet.cafe
2799802928,1.09298173078463E+017,infosec.exchange
8.72759515955028E+017,1.09319644690403E+017,fediscience.org
8.93876321595474E+017,1.10477260494325E+017,pnw.zone
558610646,1.09337241942709E+017,astrodon.social
8.23653712111378E+017,1.09292203337394E+017,toot.community
30241364,1.09322566610696E+017,climatejustice.social
284512891,1.09666261936507E+017,hoosier.social
102688251,1.09503704219014E+017,veganism.social
15315020,1.09284411508207E+017,d-64.social
322777832,14896,mastodon.me.uk
36203015,1.09254159383667E+017,mastodon.social
13173692,1.09400066163028E+017,bildung.social
71317907,1.09292573790445E+017,mastodon.uno
2579163433,AQ2PC6ilIkkpMYAwYC,pl.nudie.social
1149912218,1.09323644490811E+017,ecoevo.social
10561,1.0929569805582E+017,noc.social
14413424,1.09564794855952E+017,sciences.social
18234114,1.09298721574846E+017,infosec.exchange
22077248,1.09291352359006E+017,climatejustice.social
147933692,82627,chaos.social
1051671,1.09343559970288E+017,mastocomm.org
45854626,1.09381643331893E+017,techhub.social
339674632,1.09391270017962E+017,hachyderm.io
2361379542,1.09264985769788E+017,mastodon.online
8.09834579104268E+017,1.09375434526823E+017,mastodon.world
1399875901,1.09324280657936E+017,mas.to
1.41134299271621E+018,1.09314921519473E+017,c.im
621858814,1.09319113777983E+017,mastodon.world
18983429,1.09284108440954E+017,infosec.exchange
24860357,760,osna.social
18733741,1.09378164719203E+017,toot.cat
32261509,1.09461646035393E+017,mastodon.art
16617935,32985,mamot.fr
91844423,1.09291739812002E+017,assemblag.es
9.61851922935308E+017,1.09321658518551E+017,sfba.social
578864280,1.09377310369398E+017,kolektiva.social
14316203,23,toot.berlin
44978495,1.09248537820786E+017,infosec.exchange
16666947,1.09281013815065E+017,mas.to
18810584,1.09603878136105E+017,hachyderm.io
14304867,4926,social.coop
366798996,142065,chaos.social
392288981,1.0952594617218E+017,c.im
823819136,1.09294718574927E+017,infosec.exchange
36332476,1.09261936491709E+017,mstdn.social
230517608,1.09313972204268E+017,fediscience.org
45826046,9830,mastodon.social
1.0939779293301E+018,1.07441928401294E+017,subversive.zone
17082815,1.09291096047882E+017,mastodonapp.uk
14131731,1.09298909928635E+017,infosec.exchange
20831071,1.09286212810648E+017,fosstodon.org
719573,4355,mathstodon.xyz
42106621,1.0938270989199E+017,masto.measure.chat
15575338,1.09293256516556E+017,mas.to
17960101,1.09421003744222E+017,historians.social
565445208,1.10095576608481E+017,hcommons.social
19724631,1.09294065223325E+017,hachyderm.io
32356270,1.09319475000859E+017,infosec.exchange
14226761,1.09243487659247E+017,mstdn.social
376309839,18529,mastodon.gamedev.place
18112012,1.08205431931554E+017,wandering.shop
898538970,1.09299173234604E+017,sigmoid.social
11318192,1.0937867364176E+017,hachyderm.io
15456791,1.09371086420729E+017,hachyderm.io
1.07898776294513E+018,1.09262713829273E+017,mastodontech.de
382773363,1.09361980043801E+017,mastodon.social
14882954,1.0936240601222E+017,sfba.social
56659248,301175,aleph.land
4384658423,38410,social.coop
15704609,80586,chaos.social
17721070,1.09355913585783E+017,mastodon.social
8915332,1.09306703823604E+017,mindly.social
175391295,1.0932171900426E+017,assemblag.es
139142110,1.09265838327355E+017,mstdn.social
1.28819902965486E+018,1.08193163229606E+017,mastodon.social
14072568,1.09274961334412E+017,mastodon.online
155636714,265250,mastodon.social
7.87055928617144E+017,1.09344326069937E+017,mstdn.social
14562990,1.09238311933648E+017,mastodon.social
83651519,1.0930918763867E+017,lor.sh
2490117504,1.09315475183785E+017,sigmoid.social
221895859,1.08440085737885E+017,hci.social
1217829092,12118,mastodon.social
1227942865,1.09304075996551E+017,mas.to
267753390,1.09364861196425E+017,piaille.fr
89759486,502595,mastodon.social
14084419,1.10658519275632E+017,bantu.social
33823,1.09287001712893E+017,c.im
18348198,1.09362981001849E+017,twit.social
14399725,30462,phpc.social
3192451,57322,chaos.social
26222995,1.09370461313763E+017,mastodon.world
7.04736926398595E+017,16709,sociale.network
8.68044538228728E+017,1.09537703829014E+017,troet.cafe
8505772,1.09265364603958E+017,mstdn.social
1.27157668086014E+018,1.09395545683962E+017,cville.online
572,1.09293890807193E+017,ursal.zone
473897988,1.09275464474427E+017,mastodon.nl
3129091624,1.09287171870957E+017,ravenation.club
29390806,1.09537101513139E+017,mindly.social
12273492,1.09285800088465E+017,mastodon.world
8.1781079602142E+017,1.09370876705476E+017,meteo.social
1344348379,1.09310589243429E+017,c.im
17663968,1.09305158415892E+017,sfba.social
94871785,1.09366577785507E+017,noc.social
1.0800734161479E+018,1.09535931552741E+017,mastodon.green
1196515243,1.09337431227189E+017,dju.social
1214861312,1.0946254994374E+017,ohai.social
2318802312,3770,mstdn.io
2414180162,1.09495872556741E+017,mastodon.social
86201940,1.09298042489329E+017,infosec.exchange
42253086,63076,chaos.social
21958478,1.09291540658322E+017,mastodon.ie
5957992,1.09274085207593E+017,mstdn.science
21390842,1.09302745998789E+017,snabelen.no
970688112,1.09293691413987E+017,scicomm.xyz
212555475,1.08204015035618E+017,mastodon.online
113076747,1.09313111052444E+017,berlin.social
1.03993110928967E+018,1.10320463135377E+017,someone.elses.computer
14445048,1.09357336028327E+017,fosstodon.org
241966092,1.09251811327799E+017,mastodon.social
217381810,1.09714296912727E+017,mas.to
307676586,1.09377560029976E+017,hachyderm.io
9239162,168565,mastodon.online
18942052,1.09293636825251E+017,infosec.exchange
255661537,1.09303979771385E+017,c.im
5497312,1.09504486222775E+017,c.im
49944486,1753,mstdn.io
349184804,1.09342886946595E+017,newsie.social
1.38088012020705E+018,1.09333465725803E+017,pkm.social
4849873473,1.10434847845408E+017,wisskomm.social
6151412,1.09299999025242E+017,glammr.us
8.60116415289991E+017,1.06454472377935E+017,ioc.exchange
7.91697692258861E+017,1.09388162006709E+017,assemblag.es
416445575,214034,mamot.fr
59921048,1.09261647850952E+017,mstdn.social
8446902,1.09287644442194E+017,mastodon.ie
143204465,1.09316671263623E+017,wandering.shop
14158194,1.09376819256817E+017,journa.host
20334218,1.09316363828003E+017,ohai.social
139680564,1861,framapiaf.org
7855092,1.09306808653597E+017,oslo.town
